1.07630	0.68168	0.11153	-1.04311	-0.84242	-0.07863	-1.22766	-0.09202	0.36059	-0.16234	0.21639	0.09916	1.02595	-0.54201	-0.59748	0.32956	0.63902	0.11192	0.88021	-1.63365	0.60242	0.32423	0.54812	0.17833	0.29177	-0.40734	0.19860	0.08698	0.81208	-0.32503	1.27052	0.07337	0.89693	-1.12707	0.38429	-1.41425	-0.34382	1.34091	0.11022	-0.15186	-1.78209	0.49198	-0.24803	-0.80529	0.03731	-0.55838	-0.81341	1.68520	-0.67802	0.67920	-0.69078	-0.38629	-0.10296	0.09887	0.04982	1.72947	1.35797	-0.04364	-0.95465	0.04062	-1.82117	0.16990	-0.99685	0.02864
0.05349	-0.69458	1.69345	0.93007	-1.15526	0.31618	1.84171	0.09619	-1.31542	-0.91098	-1.19467	-0.15795	-0.29585	0.12055	-0.69438	0.27525	-0.19693	1.21312	-0.66121	2.02582	0.55770	-0.52340	0.60286	-0.23775	0.39471	1.22915	0.61085	-0.13780	-1.93910	-0.62192	0.80871	-0.81744	-0.99991	0.23438	-0.97964	-0.76079	0.31718	0.44249	-0.12370	-1.53334	-0.29366	-0.68787	1.32969	-0.10526	1.17475	-0.90712	0.30836	-0.84003	-0.20755	-0.40589	-0.47979	1.06352	1.01997	-0.13279	0.12456	1.74643	-2.56307	-0.04120	-0.57409	-1.28122	-0.21430	0.74795	0.06473	1.66303
0.56728	-0.73649	0.19806	-1.36912	-1.39213	-0.56490	1.14938	1.12085	-0.06447	1.68222	-0.45260	1.36831	1.87893	0.41525	-1.90006	1.36976	0.19345	0.73464	1.25139	0.23813	-0.38831	-0.45788	-0.91786	1.14451	0.68007	-0.06170	0.71889	-0.51063	-0.41079	0.80349	0.91290	0.59728	-0.58289	-0.51820	0.03058	-0.52203	-0.38375	-1.50872	1.28209	-0.19162	0.14148	-1.16154	-0.75436	-0.93125	0.70672	-0.83700	-0.96329	-1.21966	-0.12021	0.61582	-0.28161	-1.21439	-0.85209	0.97713	-0.83438	-0.25347	-0.11278	-1.03435	-0.09286	1.56830	1.53684	0.27489	-2.42496	-1.51676
-0.05944	-0.21481	-0.09595	-0.35699	0.91677	-1.07827	-0.35076	-0.28768	-1.34774	-0.69520	0.56021	-0.28466	-0.64210	0.52376	-0.33199	-1.66554	0.98527	2.19201	1.66670	-0.87014	-0.32265	-0.56092	-1.97811	-1.03498	0.26847	1.51409	0.47927	-0.70326	0.82312	1.09312	1.44380	-1.14967	-0.91625	1.80540	-0.16005	-0.34334	0.51368	-0.49353	0.70400	0.20457	-0.13028	0.86757	0.47909	-0.58562	-0.19873	0.42857	0.98859	0.14285	0.26547	0.77678	-0.32297	1.20623	0.43046	-0.70208	-1.36677	-1.20247	0.67423	-0.35836	-0.44271	0.64904	-2.10828	0.06972	-0.16070	2.62201
-2.29265	0.48782	-1.76680	-0.15094	-0.28737	1.90446	-0.81564	0.29367	0.26198	0.78439	-1.27357	-1.10220	-0.06991	-0.39502	0.55694	0.78775	0.73299	2.82935	-0.90622	0.29058	-0.24274	0.96688	-1.21826	0.17674	2.06118	0.26320	0.14771	0.90100	-0.59448	1.42370	0.76677	1.30840	-0.09651	0.84530	-1.67509	0.53091	-0.24116	-1.49434	-1.15755	1.51705	0.12992	0.68963	0.13706	0.29601	-0.03495	-1.67573	-0.21527	0.90060	-0.46267	-1.25016	-0.54338	-1.96007	-0.03693	-0.17181	0.50536	-0.01429	1.00056	1.14662	-1.32314	-1.29124	-0.20188	1.73711	-0.51267	-2.07314
-0.53617	0.05275	0.63377	-0.20918	-0.04206	0.52747	0.26508	0.55606	0.38828	-0.23107	-2.16764	0.38785	0.64805	-0.89636	0.83516	-0.71267	0.46042	0.78003	0.98541	-0.37345	-0.34153	0.18586	0.44395	-2.84931	-0.22239	0.30056	0.97411	-0.18702	1.47468	-1.16214	-1.33893	-0.01639	-0.22614	1.32060	-1.47606	-0.86136	-1.15959	0.49066	0.55996	1.43750	-0.12445	0.71761	0.15458	0.07329	0.72888	-1.33892	1.62017	-0.06139	0.41665	1.09934	0.17405	-0.09693	1.39405	1.26472	1.86623	0.86380	-0.87222	0.64782	0.58769	-0.04297	-0.84633	-0.33278	0.03296	-1.63684
1.83610	0.90733	1.52708	0.19681	0.08624	0.58414	0.49478	-1.46837	-1.33641	-2.43643	0.44378	0.20367	-1.61743	0.08037	-2.20828	-0.79324	0.87094	0.19183	1.03513	-1.03016	1.29780	0.70520	2.98448	-0.52170	-1.32261	-1.17636	-1.79303	1.13616	-0.78376	-0.42611	0.18671	0.70439	0.07075	0.71434	-0.81988	-0.31162	-1.72591	-1.52356	1.33719	1.64121	-1.41458	-0.88624	-1.66533	-1.14388	0.45009	2.43429	0.93744	-1.12225	0.44921	-0.62622	-1.26171	-1.30926	0.06103	0.30885	0.01300	-0.45729	0.43554	-0.31736	-0.38461	0.09044	1.03873	0.50301	0.45420	0.23761
1.33924	1.28243	-0.21361	1.09850	0.78667	0.22686	-0.21015	1.59419	-0.50909	1.85837	1.26594	0.15804	1.43449	-1.84963	2.04750	-1.66506	0.18157	-1.86003	-0.77077	-0.84013	-0.24251	-1.54951	0.73895	-1.07153	-0.79430	-0.55979	0.69498	1.46276	0.83345	0.60262	-0.32191	-0.43887	-0.88823	-0.25518	-1.81380	-2.33781	1.44645	0.73824	1.87975	-0.03110	0.47156	-2.26311	0.86798	-0.32181	-0.70606	0.93549	0.10580	0.25252	-0.14311	-1.07149	1.22696	0.61995	1.54849	-0.34493	-2.06770	0.81681	0.14822	0.62406	0.30057	0.99005	0.70075	-0.09370	0.30105	-0.25200
-0.92903	-2.06868	1.48890	0.18286	0.71253	1.48067	0.58159	-0.51516	-2.98640	-0.12538	1.47803	-0.92222	0.10521	0.08340	1.55551	-0.01191	-1.70683	2.17771	-1.58444	-0.94708	0.21803	0.02038	0.33891	-0.18716	-0.54819	1.03661	-1.20324	-0.35980	-0.41418	-0.19487	-0.84211	0.51818	0.31732	1.28301	0.21456	1.58980	-0.30119	1.38976	0.37240	-2.05811	0.91377	-0.18859	-1.16019	0.61087	1.21069	-0.84110	-0.62925	0.51510	-0.71813	-2.19491	-1.49540	0.40549	2.18385	2.85310	-0.90124	-0.45509	0.16948	1.05085	1.29084	-0.16151	-0.92332	-1.12148	1.18905	-0.02170
0.44357	-0.90896	1.59559	0.19789	-0.40277	-0.91481	-0.53481	0.05318	-0.24829	-0.43982	0.47841	0.45585	0.85161	0.39148	1.93113	0.93434	-0.45697	0.88134	0.22398	-1.27473	-0.79689	0.64454	0.68510	1.90793	-1.03915	-0.30146	1.37123	0.64957	0.33896	0.25295	-0.70141	-0.64489	-1.44659	0.66988	-0.40008	-0.97231	-0.34169	-0.69727	-0.61304	0.12852	-0.01336	0.16055	-0.74208	-0.53121	0.76719	-1.25966	1.69493	-0.30349	0.12159	1.25709	-1.01171	0.88391	-0.48052	0.28122	-0.06150	-0.46721	-0.11136	0.99975	2.00665	0.37511	0.76077	1.40419	-0.18170	0.71233
