-0.07737	0.10146	0.01865	-0.05721	0.04163	0.02240	-0.09990	-0.04439	0.02204	0.02624	0.06630	0.06910	0.06794	-0.03406	-0.02242	-0.11438	0.07952	0.07722	0.10697	0.08963	-0.07584	0.04186	-0.10570	0.05941	0.04797	-0.06019	0.09542	0.06505	0.04295	-0.09863	0.07641	0.01085	-0.08108	0.02009	0.02724	-0.00200	-0.05904	0.11045	0.04020	-0.03912	-0.09436	-0.08982	-0.07352	0.05350	-0.08033	-0.04893	0.02118	0.03101	0.01279	0.02704	0.05434	-0.04813	0.11396	0.09037	0.01523	0.04309	0.09163	-0.04443	0.06165	0.07396	0.07536	-0.11712	-0.04048	0.03461
-0.02379	0.01743	0.02210	0.11723	0.10861	-0.10065	-0.09871	0.06361	-0.00696	0.12791	-0.02492	0.06257	0.09674	-0.07542	0.05100	0.12056	-0.12016	-0.02844	-0.05147	0.04620	-0.06885	0.06916	0.01649	-0.07164	-0.01474	-0.02659	-0.01831	0.02048	0.12355	0.11814	0.06368	0.00051	0.08928	0.06050	0.08640	0.10903	0.04733	-0.05331	-0.04003	-0.06384	-0.04771	0.08701	0.09168	0.12730	0.07859	0.12099	0.00545	0.00702	-0.05446	0.05244	0.08398	0.08098	0.05243	0.02523	0.07881	-0.09732	0.05421	0.11652	-0.00473	0.05264	-0.01013	0.10767	-0.06487	0.03202
-0.06452	-0.00862	0.06270	0.13854	-0.07365	0.10232	-0.05658	-0.09012	-0.11646	-0.12708	-0.11085	-0.07183	0.09502	-0.07198	-0.05227	-0.10374	-0.11213	0.08702	-0.00420	-0.02388	0.05110	-0.02502	-0.08511	0.03642	0.09133	0.06193	0.11504	0.11519	-0.11763	0.13215	0.07614	0.01528	0.06985	-0.00734	0.04172	0.12237	0.01997	-0.13372	0.13253	-0.12444	-0.02488	0.02566	0.09107	0.03342	0.10730	-0.04531	0.06956	0.04142	-0.01674	-0.09200	-0.05481	0.00137	-0.03766	0.03757	-0.10978	-0.06216	0.03006	-0.04554	0.00927	-0.01254	-0.06565	0.13894	0.05425	0.03572
0.00681	-0.12115	0.04216	-0.00045	-0.05665	0.02513	-0.10677	0.02421	0.00057	0.03109	-0.02478	-0.10158	-0.05744	-0.07414	0.02883	0.03074	0.11628	-0.01635	0.05438	-0.16728	0.17515	-0.05912	0.03961	0.04978	-0.15412	-0.02880	-0.11298	-0.02918	0.03050	-0.10159	-0.01734	0.03138	0.02966	-0.01040	-0.08567	-0.10795	-0.06028	0.16153	-0.16387	0.05375	-0.08799	0.01070	0.06981	-0.03088	0.10931	0.04325	-0.15136	0.16857	-0.14942	-0.11689	-0.05826	-0.02407	0.13938	-0.17397	0.08256	0.16497	-0.11758	-0.01648	0.19317	-0.15199	0.02627	0.02634	-0.05258	0.00933
-0.03732	0.03924	-0.02174	0.14015	0.09448	0.13611	0.07045	-0.00309	-0.12784	0.03486	0.12192	0.15024	0.03823	-0.00617	0.00821	0.04404	0.04087	-0.08341	0.06117	-0.04386	-0.01288	0.13276	0.06678	0.05057	0.15110	0.03098	-0.00158	0.09855	-0.06217	0.05215	-0.16509	0.02441	0.06163	-0.15146	0.15487	-0.03299	0.05037	-0.01435	0.11037	0.01978	0.06946	-0.04046	-0.11697	-0.03424	-0.06988	-0.09827	0.10588	-0.17075	-0.06373	0.15430	0.04100	-0.01563	-0.00050	0.15001	0.02700	-0.17683	-0.05549	-0.16979	-0.14987	-0.04470	0.01130	0.09287	-0.01327	-0.11711
0.08023	0.00548	-0.11878	0.05562	0.03482	0.02382	-0.11439	-0.13081	-0.06099	-0.11635	-0.00045	-0.08405	0.07384	-0.06725	-0.13681	-0.03185	0.08583	0.10551	0.15762	0.02961	-0.05436	-0.08777	-0.05392	0.03220	-0.01513	0.05939	-0.03495	-0.16505	-0.01873	0.04732	0.07792	0.07059	-0.13358	0.08525	0.08006	0.07036	-0.00860	-0.00411	-0.02675	0.05553	-0.11566	0.02944	0.10427	0.09782	0.08220	0.01758	-0.10323	-0.04874	0.06613	-0.13514	0.06600	-0.08821	0.08168	-0.14707	0.05924	0.05466	0.02723	-0.06784	0.00999	-0.11501	-0.03900	-0.06787	0.02649	-0.02068
0.12577	-0.33322	0.28910	-0.13085	-0.29104	-0.27720	-0.31644	-0.22538	0.22778	0.37121	-0.25143	-0.20558	-0.13521	-0.23085	-0.15605	-0.17232	0.21713	0.12190	0.13593	-0.25945	0.37877	-0.22661	0.28839	0.29814	-0.18368	0.31002	-0.15870	-0.31058	0.13401	-0.23729	0.17087	0.34545	-0.17686	0.32642	-0.31485	-0.11594	-0.34162	0.21788	-0.17865	0.26712	-0.25664	-0.15979	0.26576	0.32096	0.26108	0.18145	-0.23097	0.13716	-0.12147	-0.17413	-0.07509	-0.30446	0.29770	-0.19740	0.17556	0.26881	-0.14095	0.18561	0.15856	-0.20437	-0.13802	-0.23052	-0.31192	0.13049
0.05998	-0.01928	0.12713	-0.14993	-0.14538	-0.03810	-0.00526	0.02195	0.03371	0.08007	0.02093	-0.15790	-0.03416	-0.15651	0.00151	-0.02591	0.07691	0.06628	0.10826	-0.14207	-0.03489	-0.03006	0.14687	0.00414	-0.00892	0.10508	-0.12865	-0.02377	0.00297	-0.05246	0.02411	0.16184	-0.02129	0.11616	-0.05837	-0.13992	-0.09925	0.13795	-0.12474	0.12616	-0.04564	-0.14402	0.02183	0.02102	0.06031	-0.06896	0.00734	0.02541	0.02691	-0.00770	-0.00003	0.00973	-0.06859	0.00382	0.13389	0.16448	-0.10553	0.10902	0.08127	-0.03698	-0.05913	0.08778	-0.02644	-0.07833
0.00260	-0.13774	0.11424	0.11602	-0.11280	-0.03015	0.12243	0.09794	0.04579	0.09946	0.06710	-0.09843	-0.01746	0.06057	-0.12295	0.10649	0.03325	0.00111	0.09512	-0.12081	-0.05878	-0.07520	0.05306	0.10436	0.07368	-0.01165	0.10996	-0.14777	-0.00773	-0.10787	-0.08319	-0.04649	-0.07806	0.10210	0.03408	-0.08562	0.11188	0.11283	0.01751	0.01688	-0.05492	0.02116	-0.05979	0.05448	-0.06408	0.12630	-0.10976	-0.11059	-0.12541	-0.07950	-0.01943	0.07099	-0.07890	0.03593	-0.09791	0.04996	0.04935	-0.02401	0.11172	0.03298	0.03512	0.06043	-0.07965	-0.11816
0.12061	-0.19901	-0.00520	-0.15605	0.02039	-0.02856	-0.14639	-0.16499	0.09083	0.17466	-0.20397	-0.16650	-0.11299	-0.08679	-0.13928	-0.02845	0.06403	0.18213	0.13244	-0.07824	0.06587	-0.23111	0.02426	0.13859	-0.15737	0.04837	0.01384	-0.13755	-0.01518	-0.01889	0.05258	0.16761	-0.14534	0.21194	-0.13414	-0.03160	-0.04377	0.16540	-0.18932	0.05638	0.01902	-0.08828	0.16420	0.16333	0.06593	0.00977	-0.02644	0.01498	-0.03052	-0.10869	0.01105	-0.14669	0.16314	-0.11481	0.12886	0.02289	-0.07081	0.16616	0.16193	-0.06318	-0.22947	-0.00670	0.01009	0.20807
-0.05011	-0.10201	-0.02088	-0.16002	-0.07654	0.02375	-0.11503	0.00988	0.07505	0.10620	-0.01813	-0.03299	-0.17053	-0.07382	-0.06507	-0.09176	0.04415	0.03603	0.05222	0.04897	0.05955	-0.15571	0.02212	-0.08498	-0.07426	0.15425	-0.05845	-0.15397	0.08997	-0.06074	0.06934	0.17858	-0.13893	0.17799	-0.02281	-0.16662	-0.15469	0.06600	-0.16949	0.03088	-0.03712	-0.13007	0.05490	0.07465	0.13449	-0.04858	-0.02945	0.17459	0.00448	-0.06886	0.05565	-0.10462	0.02091	-0.12940	0.04837	-0.00065	0.01490	0.18266	0.00007	0.00353	0.04250	-0.15531	0.01977	0.07774
0.02881	-0.02865	0.00991	-0.03439	-0.00695	-0.02700	0.01309	-0.11282	0.05878	0.00460	-0.17095	0.03314	-0.04700	-0.06490	-0.03730	0.04345	0.09726	0.07033	-0.04942	-0.06299	-0.02865	0.02395	0.15856	0.11508	-0.06195	0.15081	0.06967	-0.09569	0.13360	0.04147	-0.05224	-0.03219	-0.16504	0.15028	-0.14588	-0.10308	-0.13420	0.01130	-0.05540	0.04445	-0.12972	-0.00378	-0.01484	0.06679	-0.01749	0.17962	-0.04352	0.02742	0.00139	-0.08671	0.07111	0.01979	0.14610	-0.03571	0.02855	0.08276	0.02445	0.04160	-0.05432	-0.01760	-0.08299	-0.11391	0.06757	0.11872
-0.18443	-0.03524	-0.15490	0.12619	-0.01090	0.18176	0.14374	0.00792	-0.10552	-0.09191	0.11056	-0.04996	-0.00829	-0.05438	0.03583	0.18309	0.04136	-0.01338	-0.08286	0.16946	-0.10082	0.03580	-0.19860	-0.09552	0.13574	-0.18967	0.12633	-0.00544	0.01065	0.16244	-0.18092	-0.17529	0.09789	0.03706	0.16010	0.14446	0.14944	-0.09259	0.17864	-0.14666	0.11340	0.00758	0.04798	-0.10035	-0.05210	-0.11340	0.15948	-0.18180	-0.02838	-0.01965	-0.01876	0.04496	-0.04711	-0.04337	-0.16831	-0.03899	0.08917	-0.05346	0.01964	-0.03877	0.08646	0.02449	0.14707	-0.02985
0.06969	0.04085	-0.07524	-0.03302	0.01391	-0.01496	-0.02565	-0.02837	0.07027	-0.05734	-0.14810	0.02927	-0.01142	0.05844	-0.13685	-0.04753	0.02547	-0.07872	0.08744	-0.10350	0.01336	0.02094	-0.10345	-0.06552	0.00356	0.07926	-0.11346	-0.07319	0.13411	0.09368	0.09952	-0.01214	0.03871	-0.01121	-0.01735	0.06382	-0.10160	-0.03226	0.02124	-0.05310	-0.13802	-0.06236	0.12552	-0.08673	-0.00535	0.04786	0.05166	-0.01493	-0.15029	-0.00944	-0.12075	0.03757	0.13162	-0.00158	0.04359	-0.07948	0.05804	0.10050	0.04890	-0.01488	0.06174	0.10953	0.07098	-0.07111
-0.03125	0.02024	-0.14170	-0.03032	-0.01382	-0.09879	0.15421	0.05507	0.05116	-0.12629	0.04198	0.07549	0.08821	0.11135	0.14643	0.13530	-0.11959	-0.08668	-0.13481	0.08501	-0.06585	0.00006	-0.11007	0.03916	-0.03846	-0.11483	0.02725	-0.07148	0.02240	0.12822	0.00771	0.01836	0.03919	0.00400	0.12062	0.03424	-0.05938	0.03717	-0.06373	0.07564	0.10809	0.05494	0.06964	-0.14401	-0.07100	-0.08096	0.02400	0.07253	0.00817	0.02400	0.10393	-0.05798	-0.06483	0.08627	-0.01826	-0.08779	0.00611	0.00442	-0.12071	-0.08751	0.10901	-0.06803	-0.08920	-0.05192
